Name,MODEL,Classification,HUB_THICKNESS,DIAMETER,Direction,Performance_File,SHAFT_DIAMETER,PITCH,WEIGHT,surface_area,density,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,CREO_DESCRIPTION,CREO_MODELED_BY,CREO_DIAMETER,CREO_PITCH,CREO_HUB_THICKNESS,CREO_SHAFT_DIAMETER,CREO_WEIGHT,CREO_PROP_OFFSET,CREO_PTC_MATERIAL_NAME
apc_propellers_17x7E,apc_propellers_17x7E,Propeller,11.94,431.8,1.0,PER3_17x7E.dat,6.35,177.8,0.064,309248.8610082407,2.04543705546854e-07,4184.638171283999,0.0,0.0,0.0,4184.638435475176,0.0,0.0,0.0,8335.293031575213,4182.357153683999,0.0,0.0,0.0,4182.357417875176,0.0,0.0,0.0,8335.293031575213,,,431.8,177.8,11.94,6.35,0.064,0.0,AIR_STP_TABLE
apc_propellers_11x3_8SFP,apc_propellers_11x3_8SFP,Propeller,7.87,279.4,-1.0,PER3_11x38SF.dat,6.35,96.52,0.01501,129624.84999971438,8.586479552789883e-09,20.300098641022927,0.0,0.0,0.0,20.300099920831123,0.0,0.0,0.0,40.4292102677998,20.067680423772927,0.0,0.0,0.0,20.067681703581123,0.0,0.0,0.0,40.4292102677998,,,279.4,96.52,7.87,6.35,0.01501,0.0,AIR_STP_TABLE
apc_propellers_13x10,apc_propellers_13x10,Propeller,15.49,330.2,1.0,PER3_13x10.dat,7.94,254.0,0.0601,187623.0974664627,1.2461818977772591e-07,1139.6604598297297,0.0,0.0,0.0,1139.660531118685,0.0,0.0,0.0,2252.894635936582,1136.0553598272295,0.0,0.0,0.0,1136.0554311161848,0.0,0.0,0.0,2252.894635936582,,,330.2,254.0,15.49,7.94,0.0601,0.0,AIR_STP_TABLE
apc_propellers_12x4,apc_propellers_12x4,Propeller,11.68,304.8,1.0,PER3_12x4.dat,6.35,101.6,0.03996,157285.6920978332,3.014263601902443e-08,150.32813315221995,0.0,0.0,0.0,150.32814259997633,0.0,0.0,0.0,298.32093763158827,148.96527337621995,0.0,0.0,0.0,148.96528282397634,0.0,0.0,0.0,298.32093763158827,,,304.8,101.6,11.68,6.35,0.03996,0.0,AIR_STP_TABLE
apc_propellers_11x11,apc_propellers_11x11,Propeller,14.73,279.4,1.0,PER3_11x11.dat,7.94,279.4,0.041960000000000004,135821.02936959165,4.925625249301017e-08,220.25446890143738,0.0,0.0,0.0,220.2544826120793,0.0,0.0,0.0,434.0795557184367,217.97842318043737,0.0,0.0,0.0,217.9784368910793,0.0,0.0,0.0,434.0795557184367,,,279.4,279.4,14.73,7.94,0.041960000000000004,0.0,AIR_STP_TABLE
apc_propellers_10x5,apc_propellers_10x5,Propeller,12.19,254.0,1.0,PER3_10x5.dat,6.35,127.0,0.028079999999999997,111248.52474595649,3.111734558204381e-08,78.4530618875664,0.0,0.0,0.0,78.45306679079212,0.0,0.0,0.0,155.00326272105443,77.4099172655664,0.0,0.0,0.0,77.40992216879212,0.0,0.0,0.0,155.00326272105443,,,254.0,127.0,12.19,6.35,0.028079999999999997,0.0,AIR_STP_TABLE
apc_propellers_16x10,apc_propellers_16x10,Propeller,19.81,406.4,1.0,PER3_16x10.dat,7.94,254.0,0.10492,285121.6300193621,1.6996863263217708e-07,4565.672885891354,0.0,0.0,0.0,4565.673171531401,0.0,0.0,0.0,9017.120727306032,4555.379286988354,0.0,0.0,0.0,4555.379572628401,0.0,0.0,0.0,9017.120727306032,,,406.4,254.0,19.81,7.94,0.10492,0.0,AIR_STP_TABLE
apc_propellers_4_75x4,apc_propellers_4_75x4,Propeller,8.64,120.65,1.0,PER3_475x4.dat,4.76,101.6,0.005940000000000001,26233.633363113666,2.3124401206597535e-09,0.2134829578110128,0.0,0.0,0.0,0.2134829708048486,0.0,0.0,0.0,0.4156161216248265,0.10262830181101278,0.0,0.0,0.0,0.10262831480484856,0.0,0.0,0.0,0.4156161216248265,,,120.65,101.6,8.64,4.76,0.005940000000000001,0.0,AIR_STP_TABLE
apc_propellers_11x4_5MRP,apc_propellers_11x4_5MRP,Propeller,8.89,279.4,-1.0,PER3_11x45MR.dat,6.35,114.3,0.01701,130540.51430249293,1.724735724669216e-07,461.14460814642075,0.0,0.0,0.0,461.1446371852654,0.0,0.0,0.0,917.3386789965747,460.8085241411707,0.0,0.0,0.0,460.8085531800154,0.0,0.0,0.0,917.3386789965747,,,279.4,114.3,8.89,6.35,0.01701,0.0,AIR_STP_TABLE
apc_propellers_13x4,apc_propellers_13x4,Propeller,12.19,330.2,1.0,PER3_13x4.dat,6.35,101.6,0.049890000000000004,184092.3131622923,9.157848226455075e-08,656.1745690204904,0.0,0.0,0.0,656.1746102946945,0.0,0.0,0.0,1302.8825215467086,654.3212041632404,0.0,0.0,0.0,654.3212454374445,0.0,0.0,0.0,1302.8825215467086,,,330.2,101.6,12.19,6.35,0.049890000000000004,0.0,AIR_STP_TABLE
apc_propellers_8_75x7_5NN,apc_propellers_8_75x7_5NN,Propeller,14.73,222.25,1.0,PER3_875x75NN.dat,6.35,190.5,0.02894,88104.86012931175,2.7733931816810312e-08,50.072551042117496,0.0,0.0,0.0,50.07255413265407,0.0,0.0,0.0,97.85451615391673,48.5027521106175,0.0,0.0,0.0,48.50275520115407,0.0,0.0,0.0,97.85451615391673,,,222.25,190.5,14.73,6.35,0.02894,0.0,AIR_STP_TABLE
apc_propellers_8x4_2SFR,apc_propellers_8x4_2SFR,Propeller,4.32,203.2,1.0,PER3_8x42SFR.dat,5.5,106.68,0.0049900000000000005,67643.45040658832,8.739348317236202e-09,3.1671755264086343,0.0,0.0,0.0,3.1671757261343183,0.0,0.0,0.0,6.3191297322798325,3.1438941824086344,0.0,0.0,0.0,3.1438943821343184,0.0,0.0,0.0,6.3191297322798325,,,203.2,106.68,4.32,5.5,0.0049900000000000005,0.0,AIR_STP_TABLE
apc_propellers_20x11E,apc_propellers_20x11E,Propeller,12.7,508.0,1.0,PER3_20x11E.dat,6.35,279.4,0.09902,425824.29774655984,7.073269009768558e-07,29464.130906235816,0.0,0.0,0.0,29464.132768030067,0.0,0.0,0.0,58732.51919535619,29460.138172285817,0.0,0.0,0.0,29460.14003408007,0.0,0.0,0.0,58732.51919535619,,,508.0,279.4,12.7,6.35,0.09902,0.0,AIR_STP_TABLE
apc_propellers_18x14,apc_propellers_18x14,Propeller,19.3,457.2,1.0,PER3_18x14.dat,7.94,355.6,0.15109,356450.1296528624,5.870600917645603e-08,2453.2474660569646,0.0,0.0,0.0,2453.247620068084,0.0,0.0,0.0,4860.317146799987,2439.1775875319645,0.0,0.0,0.0,2439.177741543084,0.0,0.0,0.0,4860.317146799987,,,457.2,355.6,19.3,7.94,0.15109,0.0,AIR_STP_TABLE
apc_propellers_20x10EP,apc_propellers_20x10EP,Propeller,12.7,508.0,-1.0,PER3_20x10E.dat,6.35,254.0,0.09598000000000001,425824.29774655984,3.030066178830189e-08,1262.1924378149963,0.0,0.0,0.0,1262.192517571044,0.0,0.0,0.0,2515.999600263566,1258.3222842649964,0.0,0.0,0.0,1258.322364021044,0.0,0.0,0.0,2515.999600263566,,,508.0,254.0,12.7,6.35,0.09598000000000001,0.0,AIR_STP_TABLE
apc_propellers_17x13,apc_propellers_17x13,Propeller,19.3,431.8,1.0,PER3_17x13.dat,7.94,330.2,0.11793000000000001,319440.53456539474,4.5821693442183203e-08,1525.2117995495698,0.0,0.0,0.0,1525.2118951782481,0.0,0.0,0.0,3018.275240885683,1514.2298631245699,0.0,0.0,0.0,1514.2299587532482,0.0,0.0,0.0,3018.275240885683,,,431.8,330.2,19.3,7.94,0.11793000000000001,0.0,AIR_STP_TABLE
apc_propellers_12x10E,apc_propellers_12x10E,Propeller,10.67,304.8,1.0,PER3_12x10E.dat,6.35,254.0,0.02599,156298.41047812707,9.199001364101977e-09,41.85648476942802,0.0,0.0,0.0,41.8564874033913,0.0,0.0,0.0,83.16962932787551,41.11675154167802,0.0,0.0,0.0,41.1167541756413,0.0,0.0,0.0,83.16962932787551,,,304.8,254.0,10.67,6.35,0.02599,0.0,AIR_STP_TABLE
apc_propellers_15x11,apc_propellers_15x11,Propeller,18.03,381.0,1.0,PER3_15x11.dat,7.94,279.4,0.09099,249950.0325103367,1.1692246848982668e-07,2206.5691902659055,0.0,0.0,0.0,2206.569328379929,0.0,0.0,0.0,4361.073614409332,2199.174412493155,0.0,0.0,0.0,2199.174550607179,0.0,0.0,0.0,4361.073614409332,,,381.0,279.4,18.03,7.94,0.09099,0.0,AIR_STP_TABLE
apc_propellers_12x8EP,apc_propellers_12x8EP,Propeller,10.67,304.8,-1.0,PER3_12x8E.dat,6.35,203.2,0.02599,156298.41047812707,1.2649092708837339e-08,57.55478615109638,0.0,0.0,0.0,57.554789772929276,0.0,0.0,0.0,114.3624519975962,56.81505292334638,0.0,0.0,0.0,56.815056545179274,0.0,0.0,0.0,114.3624519975962,,,304.8,203.2,10.67,6.35,0.02599,0.0,AIR_STP_TABLE
apc_propellers_14x4_7SFP,apc_propellers_14x4_7SFP,Propeller,7.62,355.6,-1.0,PER3_14x47SF.dat,6.35,119.38,0.02495,207230.6912638993,3.2060837331807624e-08,192.2244477460207,0.0,0.0,0.0,192.22445989773297,0.0,0.0,0.0,383.509998880158,191.86227105102068,0.0,0.0,0.0,191.86228320273295,0.0,0.0,0.0,383.509998880158,,,355.6,119.38,7.62,6.35,0.02495,0.0,AIR_STP_TABLE
apc_propellers_14x12N,apc_propellers_14x12N,Propeller,15.75,355.6,1.0,PER3_14x12N.dat,7.94,304.8,0.067,216518.29299516635,8.856149806268503e-08,1106.2677898848817,0.0,0.0,0.0,1106.2678592062896,0.0,0.0,0.0,2189.6379322937723,1102.1127430098818,0.0,0.0,0.0,1102.1128123312897,0.0,0.0,0.0,2189.6379322937723,,,355.6,304.8,15.75,7.94,0.067,0.0,AIR_STP_TABLE
apc_propellers_9x4_1SF,apc_propellers_9x4_1SF,Propeller,4.06,228.6,1.0,PER3_9x41SF.dat,5.5,104.14,0.0049900000000000005,85025.00919614294,3.1917081855716956e-09,1.740016729721342,0.0,0.0,0.0,1.7400168396556803,0.0,0.0,0.0,3.474192385410525,1.719453438721342,0.0,0.0,0.0,1.7194535486556803,0.0,0.0,0.0,3.474192385410525,,,228.6,104.14,4.06,5.5,0.0049900000000000005,0.0,AIR_STP_TABLE
apc_propellers_5_1x4_5E,apc_propellers_5_1x4_5E,Propeller,8.64,129.54,1.0,PER3_51x45E.dat,6.35,114.3,0.00513,29984.095889780838,3.080352843107089e-08,3.7657945384964875,0.0,0.0,0.0,3.7657947640426506,0.0,0.0,0.0,7.357447406060758,3.6700564264964877,0.0,0.0,0.0,3.6700566520426507,0.0,0.0,0.0,7.357447406060758,,,129.54,114.3,8.64,6.35,0.00513,0.0,AIR_STP_TABLE
apc_propellers_20x10,apc_propellers_20x10,Propeller,18.54,508.0,1.0,PER3_20x10.dat,7.94,254.0,0.18597,435317.9458585609,1.6371041648436101e-06,99927.31957398914,0.0,0.0,0.0,99927.32586334368,0.0,0.0,0.0,198445.2740803298,99911.33863257614,0.0,0.0,0.0,99911.34492193068,0.0,0.0,0.0,198445.2740803298,,,508.0,254.0,18.54,7.94,0.18597,0.0,AIR_STP_TABLE
apc_propellers_16x8E,apc_propellers_16x8E,Propeller,11.94,406.4,1.0,PER3_16x8E.dat,6.35,203.2,0.05198,274853.39773419587,1.3836152755289786e-08,222.22790214322603,0.0,0.0,0.0,222.22791616489923,0.0,0.0,0.0,442.4195813886125,220.37528816122602,0.0,0.0,0.0,220.37530218289922,0.0,0.0,0.0,442.4195813886125,,,406.4,203.2,11.94,6.35,0.05198,0.0,AIR_STP_TABLE
apc_propellers_15x5_5MR,apc_propellers_15x5_5MR,Propeller,9.14,381.0,1.0,PER3_15x55MR.dat,6.35,139.7,0.03602,239077.45581631057,2.3262058504117577e-08,220.59449418427866,0.0,0.0,0.0,220.59450812277487,0.0,0.0,0.0,439.83937253369425,219.84222008627867,0.0,0.0,0.0,219.84223402477488,0.0,0.0,0.0,439.83937253369425,,,381.0,139.7,9.14,6.35,0.03602,0.0,AIR_STP_TABLE
apc_propellers_19x8E,apc_propellers_19x8E,Propeller,12.45,482.6,1.0,PER3_19x8E.dat,6.35,203.2,0.08301,384903.67898676684,7.968288311926307e-08,2650.8920989588764,0.0,0.0,0.0,2650.892266423381,0.0,0.0,0.0,5283.035665583351,2647.6754095776264,0.0,0.0,0.0,2647.675577042131,0.0,0.0,0.0,5283.035665583351,,,482.6,203.2,12.45,6.35,0.08301,0.0,AIR_STP_TABLE
apc_propellers_10x7SF,apc_propellers_10x7SF,Propeller,7.62,254.0,1.0,PER3_10x7SF.dat,6.35,177.8,0.01193,107510.65937751166,5.239402605421099e-09,8.196334149456494,0.0,0.0,0.0,8.19633466553097,0.0,0.0,0.0,16.31440856652344,8.023157076456494,0.0,0.0,0.0,8.02315759253097,0.0,0.0,0.0,16.31440856652344,,,254.0,177.8,7.62,6.35,0.01193,0.0,AIR_STP_TABLE
apc_propellers_11x4_5EP,apc_propellers_11x4_5EP,Propeller,10.92,279.4,-1.0,PER3_11x45EP.dat,6.35,114.3,0.02495,132362.8658070424,6.465911900013639e-08,212.9363449857981,0.0,0.0,0.0,212.93635835813885,0.0,0.0,0.0,422.4329702858229,212.19254556579807,0.0,0.0,0.0,212.19255893813883,0.0,0.0,0.0,422.4329702858229,,,279.4,114.3,10.92,6.35,0.02495,0.0,AIR_STP_TABLE
apc_propellers_18x8W,apc_propellers_18x8W,Propeller,14.73,457.2,1.0,PER3_18x8W.dat,7.94,203.2,0.14288,349772.0781933716,2.1351603789064082e-07,6783.047530239334,0.0,0.0,0.0,6783.047957748529,0.0,0.0,0.0,13491.430189428695,6775.297258251334,0.0,0.0,0.0,6775.297685760529,0.0,0.0,0.0,13491.430189428695,,,457.2,203.2,14.73,7.94,0.14288,0.0,AIR_STP_TABLE
apc_propellers_9x4_5MRP,apc_propellers_9x4_5MRP,Propeller,8.64,228.6,-1.0,PER3_9x45MR.dat,6.35,114.3,0.01107,88400.60573472986,4.579030658919301e-09,5.343864749842249,0.0,0.0,0.0,5.343865084979062,0.0,0.0,0.0,10.606982049428598,5.1372719818422485,0.0,0.0,0.0,5.137272316979062,0.0,0.0,0.0,10.606982049428598,,,228.6,114.3,8.64,6.35,0.01107,0.0,AIR_STP_TABLE
apc_propellers_17x6E,apc_propellers_17x6E,Propeller,11.94,431.8,1.0,PER3_17x6E.dat,6.35,152.4,0.064,309248.8610082407,1.8061721070922212e-07,3695.140225918729,0.0,0.0,0.0,3695.1404592061494,0.0,0.0,0.0,7360.27233779762,3692.8592083187286,0.0,0.0,0.0,3692.859441606149,0.0,0.0,0.0,7360.27233779762,,,431.8,152.4,11.94,6.35,0.064,0.0,AIR_STP_TABLE
apc_propellers_4_75x4_5EC,apc_propellers_4_75x4_5EC,Propeller,7.62,120.65,1.0,PER3_475x45EC.dat,6.35,114.3,0.00313,25842.08143397241,1.790518387756984e-09,0.14491955772972387,0.0,0.0,0.0,0.14491956633241027,0.0,0.0,0.0,0.28381779623050357,0.09948416472972386,0.0,0.0,0.0,0.09948417333241026,0.0,0.0,0.0,0.28381779623050357,,,120.65,114.3,7.62,6.35,0.00313,0.0,AIR_STP_TABLE
apc_propellers_7x9,apc_propellers_7x9,Propeller,10.41,177.8,1.0,PER3_7x9.dat,4.76,228.6,0.01306,55592.18097857848,1.5033093993906794e-07,78.17331089984047,0.0,0.0,0.0,78.17331575339524,0.0,0.0,0.0,153.54150747617078,77.81948905334048,0.0,0.0,0.0,77.81949390689525,0.0,0.0,0.0,153.54150747617078,,,177.8,228.6,10.41,4.76,0.01306,0.0,AIR_STP_TABLE
apc_propellers_9x4_5EP,apc_propellers_9x4_5EP,Propeller,9.65,228.6,-1.0,PER3_9x45E.dat,6.35,114.3,0.01796,89146.1041006304,6.953662176930918e-08,90.80719732037473,0.0,0.0,0.0,90.80720300465842,0.0,0.0,0.0,179.90591454170897,90.38907729537473,0.0,0.0,0.0,90.38908297965843,0.0,0.0,0.0,179.90591454170897,,,228.6,114.3,9.65,6.35,0.01796,0.0,AIR_STP_TABLE
apc_propellers_19x12WE,apc_propellers_19x12WE,Propeller,13.97,482.6,1.0,PER3_19x12WE.dat,6.35,304.8,0.11198999999999999,387238.5232132855,2.829728904340912e-07,10572.960557175524,0.0,0.0,0.0,10572.961224488565,0.0,0.0,0.0,21051.8559042637,10567.496539877775,0.0,0.0,0.0,10567.497207190816,0.0,0.0,0.0,21051.8559042637,,,482.6,304.8,13.97,6.35,0.11198999999999999,0.0,AIR_STP_TABLE
apc_propellers_5x5E,apc_propellers_5x5E,Propeller,6.35,127.0,1.0,PER3_5x5E.dat,6.35,127.0,0.0039900000000000005,27932.249785249584,1.561662454304823e-09,0.12831606347660707,0.0,0.0,0.0,0.1283160712186408,0.0,0.0,0.0,0.25326370634814044,0.08809436972660706,0.0,0.0,0.0,0.0880943774686408,0.0,0.0,0.0,0.25326370634814044,,,127.0,127.0,6.35,6.35,0.0039900000000000005,0.0,AIR_STP_TABLE
apc_propellers_11x6,apc_propellers_11x6,Propeller,13.46,279.4,1.0,PER3_11x6.dat,6.35,152.4,0.03996,134643.04946298114,4.980139712806035e-07,2030.0266722117528,0.0,0.0,0.0,2030.026799164352,0.0,0.0,0.0,4010.43952778515,2028.2167679277527,0.0,0.0,0.0,2028.216894880352,0.0,0.0,0.0,4010.43952778515,,,279.4,152.4,13.46,6.35,0.03996,0.0,AIR_STP_TABLE
apc_propellers_20x10E,apc_propellers_20x10E,Propeller,12.7,508.0,1.0,PER3_20x10E.dat,6.35,254.0,0.09598000000000001,425824.29774655984,1.1636366313424684e-07,4847.19893811696,0.0,0.0,0.0,4847.1992444041925,0.0,0.0,0.0,9662.19589448039,4843.328784566959,0.0,0.0,0.0,4843.329090854192,0.0,0.0,0.0,9662.19589448039,,,508.0,254.0,12.7,6.35,0.09598000000000001,0.0,AIR_STP_TABLE
apc_propellers_8x9,apc_propellers_8x9,Propeller,10.67,203.2,1.0,PER3_8x9.dat,6.35,228.6,0.019010000000000003,71819.50119136497,7.386334201101524e-09,6.692548665173227,0.0,0.0,0.0,6.69254908110562,0.0,0.0,0.0,13.191302143507528,6.151481767923228,0.0,0.0,0.0,6.15148218385562,0.0,0.0,0.0,13.191302143507528,,,203.2,228.6,10.67,6.35,0.019010000000000003,0.0,AIR_STP_TABLE
apc_propellers_12x4_5MR,apc_propellers_12x4_5MR,Propeller,9.14,304.8,1.0,PER3_12x45MR.dat,6.35,114.3,0.02214,154802.82545025548,6.404721229069621e-08,249.20284349581007,0.0,0.0,0.0,249.2028592049006,0.0,0.0,0.0,496.027883500608,248.74045180981008,0.0,0.0,0.0,248.7404675189006,0.0,0.0,0.0,496.027883500608,,,304.8,114.3,9.14,6.35,0.02214,0.0,AIR_STP_TABLE
apc_propellers_12x3_8SF,apc_propellers_12x3_8SF,Propeller,7.62,304.8,1.0,PER3_12x38SF.dat,6.35,96.52,0.01787,153317.0154879255,2.680693040559903e-08,86.83130476506732,0.0,0.0,0.0,86.83131024665887,0.0,0.0,0.0,173.0859122758137,86.57190205806731,0.0,0.0,0.0,86.57190753965887,0.0,0.0,0.0,173.0859122758137,,,304.8,96.52,7.62,6.35,0.01787,0.0,AIR_STP_TABLE
apc_propellers_9x4_5E,apc_propellers_9x4_5E,Propeller,9.65,228.6,1.0,PER3_9x45E.dat,6.35,114.3,0.01796,89146.1041006304,3.2316185402688614e-08,42.201391868578725,0.0,0.0,0.0,42.20139451027113,0.0,0.0,0.0,83.60879118715174,41.783271843578724,0.0,0.0,0.0,41.78327448527113,0.0,0.0,0.0,83.60879118715174,,,228.6,114.3,9.65,6.35,0.01796,0.0,AIR_STP_TABLE
apc_propellers_9x3_8SF,apc_propellers_9x3_8SF,Propeller,8.38,228.6,1.0,PER3_9x38SF.dat,6.35,96.52,0.00907,88208.69526430003,2.291779726973129e-08,25.929282869835948,0.0,0.0,0.0,25.929284496701758,0.0,0.0,0.0,51.48982692570593,25.770049042835947,0.0,0.0,0.0,25.770050669701757,0.0,0.0,0.0,51.48982692570593,,,228.6,96.52,8.38,6.35,0.00907,0.0,AIR_STP_TABLE
apc_propellers_14x4_7SF,apc_propellers_14x4_7SF,Propeller,7.62,355.6,1.0,PER3_14x47SF.dat,6.35,119.38,0.02495,207230.6912638993,7.259712648822642e-08,435.26444436629254,0.0,0.0,0.0,435.26447188208647,0.0,0.0,0.0,868.4028932263902,434.9022676712925,0.0,0.0,0.0,434.90229518708645,0.0,0.0,0.0,868.4028932263902,,,355.6,119.38,7.62,6.35,0.02495,0.0,AIR_STP_TABLE
apc_propellers_11x12E,apc_propellers_11x12E,Propeller,11.18,279.4,1.0,PER3_11x12E.dat,6.35,304.8,0.02599,132596.27043324086,3.435393036789826e-08,115.87362671433841,0.0,0.0,0.0,115.8736339883376,0.0,0.0,0.0,229.78602909445257,115.06148859533842,0.0,0.0,0.0,115.0614958693376,0.0,0.0,0.0,229.78602909445257,,,279.4,304.8,11.18,6.35,0.02599,0.0,AIR_STP_TABLE
apc_propellers_15x10E,apc_propellers_15x10E,Propeller,12.19,381.0,1.0,PER3_15x10E.dat,6.35,254.0,0.045,242788.98835513295,6.568291355460282e-08,832.7023949901304,0.0,0.0,0.0,832.7024474802655,0.0,0.0,0.0,1656.3643633951633,831.0306888651304,0.0,0.0,0.0,831.0307413552655,0.0,0.0,0.0,1656.3643633951633,,,381.0,254.0,12.19,6.35,0.045,0.0,AIR_STP_TABLE
apc_propellers_16x13,apc_propellers_16x13,Propeller,19.81,406.4,1.0,PER3_16x13.dat,7.94,330.2,0.10605,285121.6300193621,7.632868645242872e-08,2050.330162423057,0.0,0.0,0.0,2050.330290696899,0.0,0.0,0.0,4049.3646977068247,2039.925700321807,0.0,0.0,0.0,2039.925828595649,0.0,0.0,0.0,4049.3646977068247,,,406.4,330.2,19.81,7.94,0.10605,0.0,AIR_STP_TABLE
apc_propellers_18x12,apc_propellers_18x12,Propeller,17.53,457.2,1.0,PER3_18x12.dat,7.94,304.8,0.14488,353863.66333266575,5.640173816181567e-08,2137.27287430371,0.0,0.0,0.0,2137.273008699794,0.0,0.0,0.0,4241.301498249724,2126.1424357057103,0.0,0.0,0.0,2126.1425701017943,0.0,0.0,0.0,4241.301498249724,,,457.2,304.8,17.53,7.94,0.14488,0.0,AIR_STP_TABLE
apc_propellers_22x12WE,apc_propellers_22x12WE,Propeller,13.97,558.8,1.0,PER3_22x12WE.dat,7.94,304.8,0.15799000000000002,515266.92421139195,5.49131504207431e-08,3683.945300367926,0.0,0.0,0.0,3683.945533129141,0.0,0.0,0.0,7343.417715475753,3676.236932720176,0.0,0.0,0.0,3676.237165481391,0.0,0.0,0.0,7343.417715475753,,,558.8,304.8,13.97,7.94,0.15799000000000002,0.0,AIR_STP_TABLE
apc_propellers_27x13EP,apc_propellers_27x13EP,Propeller,15.49,685.8,-1.0,PER3_27x13E.dat,7.94,330.2,0.23201,772440.1329402408,6.773222041362113e-08,11423.164318661213,0.0,0.0,0.0,11423.165040941289,0.0,0.0,0.0,22784.344598482538,11409.247193010962,0.0,0.0,0.0,11409.247915291038,0.0,0.0,0.0,22784.344598482538,,,685.8,330.2,15.49,7.94,0.23201,0.0,AIR_STP_TABLE
apc_propellers_16x6E,apc_propellers_16x6E,Propeller,12.95,406.4,1.0,PER3_16x6E.dat,6.35,152.4,0.05602000000000001,276163.0570256428,9.79185699263156e-09,170.7121573072807,0.0,0.0,0.0,170.71216806982616,0.0,0.0,0.0,339.5857800288394,168.3634837947807,0.0,0.0,0.0,168.36349455732616,0.0,0.0,0.0,339.5857800288394,,,406.4,152.4,12.95,6.35,0.05602000000000001,0.0,AIR_STP_TABLE
apc_propellers_7x4EP,apc_propellers_7x4EP,Propeller,8.38,177.8,-1.0,PER3_7x4E.dat,6.35,101.6,0.007980000000000001,54442.028043056365,4.751622004811843e-09,1.976471941471849,0.0,0.0,0.0,1.9764720641762237,0.0,0.0,0.0,3.9067184887978916,1.8363742634718492,0.0,0.0,0.0,1.8363743861762238,0.0,0.0,0.0,3.9067184887978916,,,177.8,101.6,8.38,6.35,0.007980000000000001,0.0,AIR_STP_TABLE
apc_propellers_7x4SF,apc_propellers_7x4SF,Propeller,8.13,177.8,1.0,PER3_7x4SF.dat,6.35,101.6,0.00513,54297.396971266724,2.4687337395381248e-08,9.955680373903656,0.0,0.0,0.0,9.95568099240257,0.0,0.0,0.0,19.692053745096203,9.870911099653656,0.0,0.0,0.0,9.87091171815257,0.0,0.0,0.0,19.692053745096203,,,177.8,101.6,8.13,6.35,0.00513,0.0,AIR_STP_TABLE
apc_propellers_7x5EP,apc_propellers_7x5EP,Propeller,8.38,177.8,-1.0,PER3_7x5E.dat,6.35,127.0,0.007980000000000001,54442.028043056365,3.958341428489995e-08,16.465010811578377,0.0,0.0,0.0,16.46501183376787,0.0,0.0,0.0,32.54494071286901,16.324913133578377,0.0,0.0,0.0,16.32491415576787,0.0,0.0,0.0,32.54494071286901,,,177.8,127.0,8.38,6.35,0.007980000000000001,0.0,AIR_STP_TABLE
apc_propellers_20x10W,apc_propellers_20x10W,Propeller,15.49,508.0,1.0,PER3_20x10W.dat,7.94,254.0,0.20212000000000002,430374.282251797,9.726714686850797e-07,49498.27052576149,0.0,0.0,0.0,49498.273647795475,0.0,0.0,0.0,98508.18385495142,49486.146352508484,0.0,0.0,0.0,49486.14947454247,0.0,0.0,0.0,98508.18385495142,,,508.0,254.0,15.49,7.94,0.20212000000000002,0.0,AIR_STP_TABLE
apc_propellers_6x4E,apc_propellers_6x4E,Propeller,6.35,152.4,1.0,PER3_6x4E.dat,6.35,101.6,0.00513,39586.52180449202,1.6343864387755068e-09,0.2773529291238588,0.0,0.0,0.0,0.2773529462483578,0.0,0.0,0.0,0.5496255697019502,0.2256393228738588,0.0,0.0,0.0,0.22563933999835784,0.0,0.0,0.0,0.5496255697019502,,,152.4,101.6,6.35,6.35,0.00513,0.0,AIR_STP_TABLE
apc_propellers_12x8SF,apc_propellers_12x8SF,Propeller,7.62,304.8,1.0,PER3_12x8SF.dat,6.35,203.2,0.019010000000000003,153317.0154879255,1.6440053061860402e-07,532.5157472972443,0.0,0.0,0.0,532.515780914542,0.0,0.0,0.0,1061.4947474480548,532.2397962362443,0.0,0.0,0.0,532.239829853542,0.0,0.0,0.0,1061.4947474480548,,,304.8,203.2,7.62,6.35,0.019010000000000003,0.0,AIR_STP_TABLE
apc_propellers_5_25x5_5E,apc_propellers_5_25x5_5E,Propeller,7.62,133.35,1.0,PER3_525x55E.dat,6.35,139.7,0.0039900000000000005,31213.18071240588,7.179375264851202e-09,0.8638983833396845,0.0,0.0,0.0,0.8638984355964858,0.0,0.0,0.0,1.6982881025835868,0.8059791443396844,0.0,0.0,0.0,0.8059791965964858,0.0,0.0,0.0,1.6982881025835868,,,133.35,139.7,7.62,6.35,0.0039900000000000005,0.0,AIR_STP_TABLE
apc_propellers_11x5_5MR,apc_propellers_11x5_5MR,Propeller,8.89,279.4,1.0,PER3_11x55MR.dat,6.35,139.7,0.01701,130540.51430249293,1.6019882775492076e-07,428.32547963095743,0.0,0.0,0.0,428.3255066031411,0.0,0.0,0.0,852.0527459804507,427.9893956257074,0.0,0.0,0.0,427.98942259789106,0.0,0.0,0.0,852.0527459804507,,,279.4,139.7,8.89,6.35,0.01701,0.0,AIR_STP_TABLE
